Time,Load (kW),Pressure_kpa,Cloud Cover (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2018-12-21 06:00:00,969542.05613707,1017,0,16,47,8
2018-12-21 07:00:00,1015623.06013707,1017,0,16,48,7
2018-12-21 08:00:00,1102931.78013707,1018,0,18,50,7
2018-12-21 09:00:00,1177619.96213707,1018,0,18,51,6
2018-12-21 10:00:00,1227696.44013707,1018,0,20,76,6
2018-12-21 11:00:00,1245299.73613707,1017,0,22,102,6
2018-12-21 12:00:00,1249690.14613707,1017,0,24,127,6
2018-12-21 13:00:00,1241399.57813707,1016,0,24,181,8
2018-12-21 14:00:00,1255776.31213707,1016,0,24,236,11
2018-12-21 15:00:00,1255458.32013707,1015,0,24,290,13
2018-12-21 16:00:00,1248385.56413707,1015,0,22,297,14
2018-12-21 17:00:00,1223568.61013707,1015,0,22,304,14
2018-12-21 18:00:00,1201807.50613707,1015,0,20,310,15
2018-12-21 19:00:00,1147910.02413707,1016,0,20,284,13
2018-12-21 20:00:00,1102608.74613707,1016,0,20,258,12
2018-12-21 21:00:00,1066254.91813707,1017,0,20,231,10
2018-12-21 22:00:00,1026366.88413707,1017,0,20,163,9
2018-12-21 23:00:00,993208.52813707,1017,0,20,95,8
2018-12-22 00:00:00,970581.30413707,1016,0,20,27,6
2018-12-22 01:00:00,947007.69013707,1016,0,20,27,6
2018-12-22 02:00:00,935102.69613707,1016,0,20,27,6
2018-12-22 03:00:00,922187.62613707,1015,0,18,27,6
2018-12-22 04:00:00,917141.71213707,1016,1,18,25,7
2018-12-22 05:00:00,927394.44413707,1016,2,16,22,7
2018-12-22 06:00:00,943532.69813707,1016,2,14,20,8
2018-12-22 07:00:00,967646.12013707,1016,3,14,55,8
2018-12-22 08:00:00,1027633.92613707,1016,4,14,90,8
2018-12-22 09:00:00,1090631.02213707,1017,5,14,126,8
2018-12-22 10:00:00,1135640.51213707,1016,6,14,195,9
2018-12-22 11:00:00,1143800.64413707,1016,6,16,265,9
2018-12-22 12:00:00,1141228.87213707,1016,7,18,335,10
2018-12-22 13:00:00,1130428.18613707,1015,6,18,327,12
2018-12-22 14:00:00,1130981.64213707,1015,6,18,318,14
2018-12-22 15:00:00,1126573.02613707,1014,5,18,310,17
2018-12-22 16:00:00,1122282.02013707,1014,4,16,314,16
2018-12-22 17:00:00,1111293.29013707,1014,3,16,319,16
2018-12-22 18:00:00,1113696.63413707,1014,2,14,324,16
2018-12-22 19:00:00,1065515.34813707,1015,2,12,292,15
2018-12-22 20:00:00,1047147.00813707,1015,1,8,260,13
2018-12-22 21:00:00,1030136.40213707,1015,0,6,228,12
2018-12-22 22:00:00,1001620.84413707,1015,0,6,152,12
2018-12-22 23:00:00,976563.19213707,1015,0,6,77,12
2018-12-23 00:00:00,951717.71413707,1015,0,6,2,12
2018-12-23 01:00:00,931394.14413707,1015,0,8,4,12
2018-12-23 02:00:00,910339.87013707,1015,0,10,7,12
2018-12-23 03:00:00,898710.47013707,1014,0,14,9,13
2018-12-23 04:00:00,897897.30613707,1014,0,12,13,13
2018-12-23 05:00:00,900008.29613707,1015,0,12,17,12
2018-12-23 06:00:00,901870.61213707,1015,0,12,21,12
2018-12-23 07:00:00,898501.38413707,1015,0,12,19,12
2018-12-23 08:00:00,920497.47013707,1015,0,12,18,12
2018-12-23 09:00:00,951834.47413707,1016,0,14,17,12
2018-12-23 10:00:00,978012.46413707,1016,0,14,50,13
2018-12-23 11:00:00,995606.29413707,1015,0,16,84,13
2018-12-23 12:00:00,985990.81613707,1015,0,18,118,14
2018-12-23 13:00:00,984610.07613707,1014,0,18,191,16
2018-12-23 14:00:00,976014.25213707,1014,0,18,263,18
2018-12-23 15:00:00,973891.87613707,1013,0,18,336,19
2018-12-23 16:00:00,977243.69013707,1014,0,18,338,21
2018-12-23 17:00:00,979232.32213707,1014,0,16,340,22
2018-12-23 18:00:00,1005362.57013707,1014,0,14,342,23
2018-12-23 19:00:00,1002463.45413707,1014,0,12,309,22
2018-12-23 20:00:00,993025.12213707,1014,0,12,275,22
2018-12-23 21:00:00,984121.69213707,1015,0,10,242,21
2018-12-23 22:00:00,957292.80013707,1015,0,10,167,20
2018-12-23 23:00:00,935398.87013707,1015,0,10,92,19
2018-12-24 00:00:00,916631.12813707,1015,0,10,18,17
2018-12-24 01:00:00,898787.53213707,1014,0,10,20,17
2018-12-24 02:00:00,886838.84413707,1014,0,10,23,16
2018-12-24 03:00:00,879395.12613707,1014,0,12,25,16
2018-12-24 04:00:00,876527.62013707,1014,0,10,29,15
2018-12-24 05:00:00,890338.00413707,1014,0,10,32,15
2018-12-24 06:00:00,931696.76413707,1015,0,10,35,15
2018-12-24 07:00:00,988293.12413707,1015,0,10,39,15
2018-12-24 08:00:00,1076902.36613707,1015,0,10,42,14
2018-12-24 09:00:00,1155369.27613707,1016,0,12,45,14
2018-12-24 10:00:00,1202076.51613707,1016,0,14,80,13
2018-12-24 11:00:00,1229182.03213707,1015,0,18,115,12
2018-12-24 12:00:00,1227272.43413707,1015,0,20,151,11
2018-12-24 13:00:00,1214598.18013707,1014,0,22,214,11
2018-12-24 14:00:00,1222376.57813707,1014,0,22,277,12
2018-12-24 15:00:00,1235472.07213707,1013,0,24,340,12
2018-12-24 16:00:00,1230651.63013707,1013,0,22,338,14
2018-12-24 17:00:00,1206203.26813707,1014,0,20,336,17
2018-12-24 18:00:00,1189130.13213707,1014,0,18,335,19
2018-12-24 19:00:00,1139926.04813707,1014,0,16,302,19
2018-12-24 20:00:00,1097350.06813707,1015,0,14,269,19
2018-12-24 21:00:00,1067017.60413707,1015,0,12,236,18
2018-12-24 22:00:00,1024622.56213707,1015,0,12,164,17
2018-12-24 23:00:00,988123.07413707,1015,0,10,93,15
2018-12-25 00:00:00,964600.09813707,1015,0,10,21,13
2018-12-25 01:00:00,946752.99213707,1015,0,12,31,12
2018-12-25 02:00:00,935246.90013707,1015,0,14,41,12
2018-12-25 03:00:00,926816.91813707,1015,0,16,51,11
2018-12-25 04:00:00,923896.86413707,1015,0,14,54,11
2018-12-25 05:00:00,940821.83013707,1015,0,14,58,11
2018-12-25 06:00:00,969849.59013707,1015,0,14,61,12
2018-12-25 07:00:00,1009846.02813707,1015,0,14,61,11
2018-12-25 08:00:00,1097465.46013707,1016,0,14,61,11
2018-12-25 09:00:00,1166529.05213707,1016,0,14,60,10
2018-12-25 10:00:00,1215632.65413707,1016,0,16,87,10
2018-12-25 11:00:00,1230648.87413707,1015,0,20,114,9
2018-12-25 12:00:00,1228513.02413707,1015,0,22,141,9
2018-12-25 13:00:00,1224396.43613707,1014,0,22,199,10
2018-12-25 14:00:00,1236353.34013707,1014,0,22,257,12
2018-12-25 15:00:00,1235466.14213707,1013,0,22,315,14
2018-12-25 16:00:00,1224802.50013707,1013,0,20,318,15
2018-12-25 17:00:00,1201039.26613707,1013,0,18,321,17
2018-12-25 18:00:00,1183640.63213707,1013,0,18,325,18
2018-12-25 19:00:00,1137027.19213707,1014,0,16,293,17
2018-12-25 20:00:00,1096703.54013707,1014,0,16,262,16
2018-12-25 21:00:00,1058136.29013707,1014,0,16,231,15
2018-12-25 22:00:00,1018717.88813707,1014,0,14,158,14
2018-12-25 23:00:00,984677.46613707,1014,0,14,85,14
2018-12-26 00:00:00,958717.96613707,1014,0,14,12,13
2018-12-26 01:00:00,942167.74213707,1014,0,14,15,13
2018-12-26 02:00:00,930260.62213707,1014,0,12,17,12
2018-12-26 03:00:00,915119.68413707,1014,0,12,19,12
2018-12-26 04:00:00,915997.00213707,1014,0,12,20,12
2018-12-26 05:00:00,930926.52613707,1014,0,12,22,12
2018-12-26 06:00:00,965914.73013707,1015,0,10,23,12
2018-12-26 07:00:00,1019355.48013707,1015,0,12,21,12
2018-12-26 08:00:00,1098331.96413707,1016,0,12,19,12
2018-12-26 09:00:00,1166709.81613707,1016,0,12,17,11
2018-12-26 10:00:00,1219422.52813707,1016,0,14,48,11
2018-12-26 11:00:00,1232462.70013707,1015,0,16,80,11
2018-12-26 12:00:00,1236880.72613707,1015,0,18,111,11
2018-12-26 13:00:00,1229863.17813707,1014,0,18,181,13
2018-12-26 14:00:00,1236647.72213707,1014,0,18,251,14
2018-12-26 15:00:00,1237857.95213707,1013,0,20,321,16
2018-12-26 16:00:00,1235304.15413707,1013,0,18,324,17
2018-12-26 17:00:00,1219340.62413707,1013,0,16,327,18
2018-12-26 18:00:00,1201748.23813707,1013,0,16,330,18
2018-12-26 19:00:00,1149346.07613707,1014,0,16,298,17
2018-12-26 20:00:00,1109623.69813707,1014,0,16,265,15
2018-12-26 21:00:00,1075697.88413707,1014,0,16,233,14
2018-12-26 22:00:00,1032302.07613707,1014,0,16,159,13
2018-12-26 23:00:00,994368.13013707,1014,0,14,86,12
2018-12-27 00:00:00,973547.64213707,1014,0,14,13,11
2018-12-27 01:00:00,953865.28413707,1014,0,14,18,11
2018-12-27 02:00:00,935590.11813707,1014,0,14,23,10
2018-12-27 03:00:00,922757.02413707,1013,0,14,29,10
2018-12-27 04:00:00,922691.10813707,1013,0,14,33,10
2018-12-27 05:00:00,936091.55013707,1014,0,12,37,10
2018-12-27 06:00:00,970099.46413707,1014,0,12,41,10
2018-12-27 07:00:00,1023623.33813707,1014,0,12,39,10
2018-12-27 08:00:00,1104015.39813707,1015,0,14,36,9
2018-12-27 09:00:00,1175449.54613707,1015,0,14,34,9
2018-12-27 10:00:00,1228303.79613707,1015,0,16,62,9
2018-12-27 11:00:00,1239127.44613707,1014,0,18,91,8
2018-12-27 12:00:00,1235417.04413707,1014,0,20,119,8
2018-12-27 13:00:00,1228668.16613707,1013,0,20,182,10
2018-12-27 14:00:00,1241550.12613707,1013,0,20,245,12
2018-12-27 15:00:00,1241498.51413707,1012,0,22,307,14
2018-12-27 16:00:00,1231731.19613707,1012,0,20,312,15
2018-12-27 17:00:00,1211883.21613707,1012,0,18,318,15
2018-12-27 18:00:00,1194585.88813707,1013,0,16,323,15
2018-12-27 19:00:00,1143266.41013707,1013,0,14,293,14
2018-12-27 20:00:00,1104062.86813707,1013,0,12,264,12
2018-12-27 21:00:00,1068843.93213707,1014,0,10,234,11
2018-12-27 22:00:00,1029329.93013707,1014,0,10,162,10
2018-12-27 23:00:00,993627.62013707,1014,0,10,90,10
2018-12-28 00:00:00,971367.05013707,1014,0,12,18,9
2018-12-28 01:00:00,949892.78213707,1014,0,12,20,9
2018-12-28 02:00:00,935453.49813707,1013,0,14,23,9
2018-12-28 03:00:00,923124.98213707,1013,0,16,26,9
2018-12-28 04:00:00,919037.93213707,1013,0,14,25,9
2018-12-28 05:00:00,936791.12213707,1014,0,14,24,9
2018-12-28 06:00:00,968572.59213707,1014,0,14,23,9
2018-12-28 07:00:00,1022128.59613707,1014,0,14,59,10
2018-12-28 08:00:00,1109022.68813707,1015,0,14,96,10
2018-12-28 09:00:00,1184837.55413707,1015,0,14,132,10
2018-12-28 10:00:00,1231081.30613707,1015,0,16,202,10
2018-12-28 11:00:00,1243577.42613707,1015,0,18,273,10
2018-12-28 12:00:00,1245756.39813707,1015,0,20,343,10
2018-12-28 13:00:00,1237630.22613707,1014,0,20,332,12
2018-12-28 14:00:00,1247314.80013707,1014,0,20,321,14
2018-12-28 15:00:00,1244916.39213707,1013,0,20,310,15
2018-12-28 16:00:00,1240887.93613707,1013,0,18,314,16
2018-12-28 17:00:00,1219442.90013707,1013,0,18,318,16
2018-12-28 18:00:00,1199206.38613707,1013,0,16,321,16
2018-12-28 19:00:00,1152801.47813707,1014,0,14,290,14
2018-12-28 20:00:00,1108330.00613707,1014,0,14,259,13
2018-12-28 21:00:00,1073250.33613707,1015,0,12,228,11
2018-12-28 22:00:00,1038241.22613707,1014,0,12,155,9
2018-12-28 23:00:00,1007478.04413707,1014,0,12,82,8
2018-12-29 00:00:00,976283.74813707,1014,0,12,9,7
2018-12-29 01:00:00,957275.83613707,1014,0,14,9,7
2018-12-29 02:00:00,944801.07413707,1014,0,14,8,7
2018-12-29 03:00:00,929181.92413707,1013,0,16,8,8
2018-12-29 04:00:00,924435.75613707,1013,0,14,8,8
2018-12-29 05:00:00,933933.07013707,1014,0,14,8,9
2018-12-29 06:00:00,950398.14413707,1014,0,12,8,10
2018-12-29 07:00:00,978303.94013707,1014,0,12,47,10
2018-12-29 08:00:00,1027381.72013707,1014,0,12,86,10
2018-12-29 09:00:00,1087708.33413707,1015,0,14,125,10
2018-12-29 10:00:00,1130338.76213707,1015,0,14,196,11
2018-12-29 11:00:00,1141575.64013707,1015,0,16,267,11
2018-12-29 12:00:00,1136138.65413707,1014,0,18,338,12
2018-12-29 13:00:00,1122601.36613707,1014,0,18,330,13
2018-12-29 14:00:00,1119890.40613707,1013,0,18,321,15
2018-12-29 15:00:00,1111123.24413707,1013,0,18,312,16
2018-12-29 16:00:00,1102059.28413707,1013,0,18,316,17
2018-12-29 17:00:00,1087182.05813707,1013,0,16,319,17
2018-12-29 18:00:00,1097134.04613707,1013,0,16,322,18
2018-12-29 19:00:00,1066805.36413707,1014,0,14,291,16
2018-12-29 20:00:00,1043758.16613707,1014,0,14,260,15
2018-12-29 21:00:00,1022829.69613707,1015,0,12,228,14
2018-12-29 22:00:00,994330.46413707,1015,0,12,154,13
2018-12-29 23:00:00,967094.03013707,1015,0,10,80,12
2018-12-30 00:00:00,950588.90413707,1015,0,10,5,12
2018-12-30 01:00:00,928604.42213707,1014,0,10,6,12
2018-12-30 02:00:00,911129.16813707,1014,0,10,7,12
2018-12-30 03:00:00,899675.92213707,1014,0,12,7,13
2018-12-30 04:00:00,894252.75013707,1014,0,10,10,13
2018-12-30 05:00:00,900061.28613707,1014,0,10,13,14
2018-12-30 06:00:00,906266.33613707,1015,0,10,16,14
2018-12-30 07:00:00,901035.25413707,1015,0,10,16,14
2018-12-30 08:00:00,922872.59213707,1016,0,10,16,14
2018-12-30 09:00:00,948807.27413707,1016,0,12,16,14
2018-12-30 10:00:00,976253.35413707,1016,0,12,49,14
2018-12-30 11:00:00,988541.45613707,1016,0,14,82,15
2018-12-30 12:00:00,991273.28413707,1016,0,16,115,15
2018-12-30 13:00:00,980634.84213707,1015,0,18,187,16
2018-12-30 14:00:00,975217.54413707,1014,0,18,258,18
2018-12-30 15:00:00,972641.60013707,1014,0,18,330,19
2018-12-30 16:00:00,969485.14813707,1014,0,16,332,20
2018-12-30 17:00:00,976405.56413707,1014,0,16,335,21
2018-12-30 18:00:00,1002335.14213707,1014,0,14,337,22
2018-12-30 19:00:00,1003939.26613707,1014,0,12,304,21
2018-12-30 20:00:00,994360.81813707,1014,0,12,272,20
2018-12-30 21:00:00,986712.48413707,1015,0,10,239,19
2018-12-30 22:00:00,966059.51013707,1015,0,10,163,18
2018-12-30 23:00:00,939762.93213707,1015,0,8,88,16
2018-12-31 00:00:00,921632.85613707,1015,0,8,13,15
2018-12-31 01:00:00,901258.15213707,1014,0,10,15,15
2018-12-31 02:00:00,889894.45413707,1014,0,10,18,14
2018-12-31 03:00:00,884590.63413707,1014,0,12,21,14
2018-12-31 04:00:00,877898.84413707,1014,0,12,25,14
2018-12-31 05:00:00,894534.93413707,1014,0,12,29,14
2018-12-31 06:00:00,933446.11413707,1014,0,10,33,13
2018-12-31 07:00:00,993495.94213707,1014,0,12,35,13
2018-12-31 08:00:00,1079300.77013707,1015,0,12,37,12
2018-12-31 09:00:00,1153893.11213707,1015,0,14,39,11
2018-12-31 10:00:00,1208861.89413707,1015,0,16,71,11
2018-12-31 11:00:00,1227286.24013707,1015,0,18,103,10
2018-12-31 12:00:00,1232327.05413707,1015,0,22,135,10
2018-12-31 13:00:00,1227151.49613707,1014,0,22,201,11
2018-12-31 14:00:00,1234692.60613707,1013,0,22,267,13
2018-12-31 15:00:00,1240219.77013707,1013,0,24,332,14
2018-12-31 16:00:00,1234277.76613707,1013,0,22,333,16
2018-12-31 17:00:00,1202210.04613707,1013,0,20,334,18
2018-12-31 18:00:00,1180309.79413707,1013,0,18,334,20
2018-12-31 19:00:00,1137262.17013707,1013,0,18,302,19
2018-12-31 20:00:00,1093662.11213707,1014,0,16,271,18
2018-12-31 21:00:00,1063225.52413707,1014,0,14,239,17
2018-12-31 22:00:00,1024491.00613707,1014,0,14,172,15
2018-12-31 23:00:00,985944.28213707,1014,0,14,104,14
2019-01-01 00:00:00,960835.12613707,1014,0,14,37,12
2019-01-01 01:00:00,944811.19213707,1014,0,14,45,12
2019-01-01 02:00:00,926894.32213707,1014,0,16,54,12
2019-01-01 03:00:00,919292.84213707,1014,1,16,62,12
2019-01-01 04:00:00,916992.47213707,1014,1,16,63,12
2019-01-01 05:00:00,930742.23613707,1014,1,14,64,12
2019-01-01 06:00:00,962313.37413707,1014,1,14,65,13
2019-01-01 07:00:00,1018744.81613707,1015,1,14,65,12
2019-01-01 08:00:00,1106771.64613707,1015,0,16,65,12
2019-01-01 09:00:00,1178567.61613707,1016,0,16,66,12
2019-01-01 10:00:00,1225917.65013707,1016,0,18,94,11
2019-01-01 11:00:00,1248240.56013707,1015,0,20,122,10
2019-01-01 12:00:00,1250744.32413707,1015,0,22,150,10
2019-01-01 13:00:00,1240787.08813707,1015,0,22,204,11
2019-01-01 14:00:00,1252997.56413707,1014,0,24,257,13
2019-01-01 15:00:00,1253289.36813707,1014,0,24,311,14
2019-01-01 16:00:00,1227999.82013707,1014,0,22,315,16
2019-01-01 17:00:00,1219441.68013707,1014,0,20,320,18
2019-01-01 18:00:00,1196183.63813707,1014,0,18,325,19
2019-01-01 19:00:00,1151745.33013707,1014,0,16,296,18
2019-01-01 20:00:00,1114457.98813707,1014,0,16,267,17
2019-01-01 21:00:00,1081692.98213707,1015,0,14,238,15
2019-01-01 22:00:00,1038031.83613707,1015,0,14,165,14
2019-01-01 23:00:00,1000701.93213707,1015,0,12,93,12
2019-01-02 00:00:00,979128.48413707,1015,0,12,20,10
2019-01-02 01:00:00,959542.74613707,1014,0,14,23,9
2019-01-02 02:00:00,953814.61213707,1014,0,16,26,9
2019-01-02 03:00:00,942010.47813707,1014,0,18,28,9
2019-01-02 04:00:00,936442.39213707,1014,0,18,36,9
2019-01-02 05:00:00,950677.08213707,1014,0,18,44,9
2019-01-02 06:00:00,983749.72013707,1014,0,16,51,9
2019-01-02 07:00:00,1038478.39013707,1015,0,16,53,9
2019-01-02 08:00:00,1129772.85213707,1015,0,18,54,8
2019-01-02 09:00:00,1212256.07613707,1016,0,18,56,8
2019-01-02 10:00:00,1263464.11413707,1015,0,20,82,8
2019-01-02 11:00:00,1283413.42613707,1015,0,22,107,8
2019-01-02 12:00:00,1290747.12613707,1015,0,22,133,8
2019-01-02 13:00:00,1287790.31013707,1014,0,22,188,10
2019-01-02 14:00:00,1294897.94013707,1014,0,22,242,13
2019-01-02 15:00:00,1292754.34413707,1013,0,22,296,15
2019-01-02 16:00:00,1286183.99013707,1013,0,20,303,16
2019-01-02 17:00:00,1256392.37213707,1013,0,18,309,16
2019-01-02 18:00:00,1231097.02413707,1013,1,16,316,17
2019-01-02 19:00:00,1178394.81613707,1014,1,12,289,15
2019-01-02 20:00:00,1132103.56613707,1014,1,10,262,13
2019-01-02 21:00:00,1096507.09813707,1014,2,8,235,11
2019-01-02 22:00:00,1055019.37613707,1014,2,8,163,10
2019-01-02 23:00:00,1014838.28213707,1014,2,8,92,9
2019-01-03 00:00:00,988685.43813707,1014,1,8,20,8
2019-01-03 01:00:00,972100.59813707,1014,1,12,20,8
2019-01-03 02:00:00,955398.90013707,1014,0,14,20,9
2019-01-03 03:00:00,944362.36613707,1013,0,18,20,9
2019-01-03 04:00:00,940316.54813707,1013,0,16,21,10
2019-01-03 05:00:00,956768.37213707,1013,0,16,21,10
2019-01-03 06:00:00,985345.18613707,1014,0,16,22,10
2019-01-03 07:00:00,1037508.62413707,1014,0,16,22,10
2019-01-03 08:00:00,1126547.57213707,1014,0,16,22,10
2019-01-03 09:00:00,1211519.57613707,1015,0,16,22,10
2019-01-03 10:00:00,1260123.27413707,1015,0,18,53,10
2019-01-03 11:00:00,1282201.21613707,1014,0,20,84,11
2019-01-03 12:00:00,1285211.64213707,1014,0,22,115,11
2019-01-03 13:00:00,1279385.80213707,1014,0,22,184,13
2019-01-03 14:00:00,1295508.67613707,1013,0,22,252,15
2019-01-03 15:00:00,1297222.19013707,1012,0,22,321,17
2019-01-03 16:00:00,1289441.98813707,1012,0,22,324,18
2019-01-03 17:00:00,1261622.02613707,1012,0,20,327,18
2019-01-03 18:00:00,1239192.77013707,1012,0,18,329,19
2019-01-03 19:00:00,1187442.34413707,1013,0,18,298,18
2019-01-03 20:00:00,1138828.52813707,1013,0,16,267,17
2019-01-03 21:00:00,1104418.02613707,1013,0,16,235,16
2019-01-03 22:00:00,1068612.94213707,1013,0,14,163,15
2019-01-03 23:00:00,1029138.21613707,1013,0,14,90,13
2019-01-04 00:00:00,1005311.64013707,1013,0,14,17,12
2019-01-04 01:00:00,983605.30213707,1013,0,14,19,11
2019-01-04 02:00:00,969594.88613707,1013,0,16,21,11
2019-01-04 03:00:00,950756.75813707,1013,0,18,23,11
2019-01-04 04:00:00,949995.01213707,1013,0,16,24,11
2019-01-04 05:00:00,962574.43613707,1013,0,16,25,11
2019-01-04 06:00:00,994970.17213707,1013,0,16,26,11
2019-01-04 07:00:00,1046457.74213707,1014,0,16,24,10
2019-01-04 08:00:00,1138715.37213707,1014,0,16,22,10
2019-01-04 09:00:00,1220939.76413707,1015,0,18,20,9
2019-01-04 10:00:00,1277576.03013707,1015,0,18,50,9
2019-01-04 11:00:00,1297807.85613707,1014,0,20,79,9
2019-01-04 12:00:00,1304149.60613707,1014,0,22,108,8
2019-01-04 13:00:00,1291295.19413707,1014,0,22,172,11
2019-01-04 14:00:00,1300876.64613707,1013,0,22,236,13
2019-01-04 15:00:00,1302055.25213707,1013,0,22,300,15
2019-01-04 16:00:00,1296084.46613707,1013,0,22,304,15
2019-01-04 17:00:00,1271655.32613707,1013,0,20,309,16
2019-01-04 18:00:00,1238960.60013707,1013,0,18,314,16
2019-01-04 19:00:00,1189377.77613707,1013,0,16,285,14
2019-01-04 20:00:00,1139364.31213707,1013,0,14,257,12
2019-01-04 21:00:00,1105215.45613707,1014,0,12,229,10
2019-01-04 22:00:00,1070344.81013707,1014,0,12,159,9
2019-01-04 23:00:00,1027978.09013707,1014,0,12,89,9
2019-01-05 00:00:00,998983.97813707,1014,0,12,19,8
2019-01-05 01:00:00,978090.70213707,1013,0,14,19,8
2019-01-05 02:00:00,963674.27613707,1013,0,16,19,8
2019-01-05 03:00:00,950829.91013707,1013,0,20,19,8
2019-01-05 04:00:00,944994.74213707,1013,0,18,27,8
2019-01-05 05:00:00,952052.69213707,1013,0,18,35,8
2019-01-05 06:00:00,964960.97413707,1013,0,16,43,8
2019-01-05 07:00:00,988469.55613707,1014,0,18,55,8
2019-01-05 08:00:00,1050612.56613707,1015,0,18,66,8
2019-01-05 09:00:00,1126997.09013707,1015,0,18,78,8
2019-01-05 10:00:00,1176289.57213707,1015,0,20,103,8
2019-01-05 11:00:00,1192889.50013707,1015,0,22,127,7
2019-01-05 12:00:00,1197363.66813707,1015,0,26,151,7
2019-01-05 13:00:00,1181675.70413707,1014,0,26,192,9
2019-01-05 14:00:00,1198966.28813707,1013,0,26,234,11
2019-01-05 15:00:00,1191425.56613707,1013,0,26,275,12
2019-01-05 16:00:00,1182775.84813707,1013,0,24,281,13
2019-01-05 17:00:00,1170093.05413707,1013,0,22,288,15
2019-01-05 18:00:00,1172091.28413707,1013,0,18,294,16
2019-01-05 19:00:00,1142449.68413707,1013,0,16,306,14
2019-01-05 20:00:00,1110925.62813707,1014,0,14,318,11
2019-01-05 21:00:00,1090434.05413707,1014,0,14,331,9
2019-01-05 22:00:00,1062208.67613707,1014,0,14,301,8
2019-01-05 23:00:00,1026624.75613707,1014,0,14,271,8
2019-01-06 00:00:00,1003023.12413707,1015,0,14,242,7
2019-01-06 01:00:00,985047.79813707,1015,0,16,169,7
2019-01-06 02:00:00,974427.96013707,1015,0,18,96,8
2019-01-06 03:00:00,963769.58013707,1015,0,20,23,8
2019-01-06 04:00:00,960720.70813707,1015,0,18,31,8
2019-01-06 05:00:00,959636.54013707,1015,0,18,40,8
2019-01-06 06:00:00,964903.31613707,1015,0,18,49,8
2019-01-06 07:00:00,956703.08613707,1016,0,18,56,7
2019-01-06 08:00:00,981174.18213707,1016,0,18,64,6
2019-01-06 09:00:00,1011086.95213707,1017,0,20,71,6
2019-01-06 10:00:00,1038237.68413707,1016,0,20,96,6
2019-01-06 11:00:00,1063702.81213707,1016,0,22,121,6
2019-01-06 12:00:00,1063767.18613707,1016,0,24,146,6
2019-01-06 13:00:00,1055328.83213707,1015,0,24,192,9
2019-01-06 14:00:00,1055331.65013707,1014,0,24,238,12
2019-01-06 15:00:00,1052750.76413707,1013,0,24,284,15
2019-01-06 16:00:00,1048542.78013707,1013,0,22,290,17
2019-01-06 17:00:00,1045096.17013707,1013,1,20,296,18
2019-01-06 18:00:00,1070290.80213707,1013,1,18,302,19
2019-01-06 19:00:00,1070433.99613707,1013,1,18,274,16
2019-01-06 20:00:00,1060411.73213707,1014,2,18,245,14
2019-01-06 21:00:00,1058555.98013707,1014,3,18,217,12
2019-01-06 22:00:00,1032962.25213707,1014,3,16,148,10
2019-01-06 23:00:00,1007014.05613707,1014,3,16,80,9
2019-01-07 00:00:00,980427.84613707,1014,3,16,12,8
2019-01-07 01:00:00,963703.10013707,1014,3,16,12,7
2019-01-07 02:00:00,950633.58613707,1014,3,16,13,7
2019-01-07 03:00:00,942103.75213707,1014,3,16,13,7
2019-01-07 04:00:00,942577.33013707,1014,3,14,12,7
2019-01-07 05:00:00,951442.57213707,1014,3,14,11,7
2019-01-07 06:00:00,990852.56213707,1014,3,14,9,8
2019-01-07 07:00:00,1054484.65613707,1014,3,14,44,7
2019-01-07 08:00:00,1151841.69213707,1015,3,14,78,7
2019-01-07 09:00:00,1238819.50013707,1015,3,16,113,7
2019-01-07 10:00:00,1295370.30413707,1015,3,16,180,9
2019-01-07 11:00:00,1305928.35813707,1014,3,16,248,10
2019-01-07 12:00:00,1302306.89413707,1014,3,18,315,12
2019-01-07 13:00:00,1291992.67613707,1013,3,18,309,14
